req_id,domain,requirement_source,source_section,page_logic_artifact,status,evidence_basis,classification
REQ-CF-00166,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00167,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00169,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00170,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00172,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00173,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00174,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00177,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00178,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00180,core-finance,docs/PRD-财务模块增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00181,core-finance,docs/PRD-财务模块增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00182,core-finance,docs/PRD-财务模块增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00183,core-finance,docs/PRD-财务模块增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00184,core-finance,docs/PRD-财务模块增强.md,鑳屾櫙,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00185,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00186,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00187,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00188,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00189,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00190,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00191,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00192,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00194,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00195,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00199,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00202,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00203,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00206,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00207,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00209,core-finance,docs/PRD-财务模块增强.md,鑳屾櫙,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00210,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00211,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00212,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00213,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00214,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00215,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00216,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00217,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00218,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00219,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00220,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00221,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00222,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00224,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00225,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00228,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00229,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00232,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00233,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00234,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00235,core-finance,docs/PRD-财务模块增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00236,core-finance,docs/PRD-财务模块增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00237,core-finance,docs/PRD-财务模块增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00238,core-finance,docs/PRD-财务模块增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00239,core-finance,docs/PRD-财务模块增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00240,core-finance,docs/PRD-财务模块增强.md,鍓嶇鍙樻洿,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00241,core-finance,docs/PRD-财务模块增强.md,鑳屾櫙,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00242,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00243,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00244,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00245,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00246,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00247,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00248,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00249,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00250,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00251,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00252,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00253,core-finance,docs/PRD-财务模块增强.md,鍔熻兘瑙勬牸,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
REQ-CF-00255,core-finance,docs/PRD-财务模块增强.md,API 鎺ュ彛,,UNKNOWN,No verified implementation file:line/symbol and test-case evidence is present in the current audit materials.,UNKNOWN
