req_id,domain,source_path,bad_fields,recovered_section,recovered_quote,recovered_assertion,quote_source_lines,section_source_lines,conversion,compound_after_recovery,status,basis
REQ-CF-00064,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,瓒呰秺鏂瑰紡应满足：涓嶅彲瓒呰秺,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00066,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.3.1 四级限流详细规格,| L1 鍏ㄥ眬 | 鍏ㄧ郴缁?TPM | `site_configs` | 60000000 | 鎵€鏈夎姹?| 涓嶅彲瓒呰秺 |,闄愬埗缁村害应满足：鍏ㄧ郴缁?TPM,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00068,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L1 鍏ㄥ眬 | 鍏ㄧ郴缁?TPM | `site_configs` | 60000000 | 鎵€鏈夎姹?| 涓嶅彲瓒呰秺 |,榛樿鍊?应满足：60000000,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00071,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L2 鐢ㄦ埛 | 鐢ㄦ埛 QPS | `user_quotas` | 100 | 璇ョ敤鎴?| admin 鍙皟鏁?|,绾у埆应满足：L2 鐢ㄦ埛,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00072,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,闄愬埗缁村害应满足：鐢ㄦ埛 QPS,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00073,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L2 鐢ㄦ埛 | 鐢ㄦ埛 QPS | `user_quotas` | 100 | 璇ョ敤鎴?| admin 鍙皟鏁?|,閰嶇疆鏂瑰紡应满足：`user_quotas`,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00074,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,榛樿鍊?应满足：100,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00075,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,浣滅敤鑼冨洿应满足：璇ョ敤鎴?,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00076,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L2 鐢ㄦ埛 | 鐢ㄦ埛 QPS | `user_quotas` | 100 | 璇ョ敤鎴?| admin 鍙皟鏁?|,瓒呰秺鏂瑰紡应满足：admin 鍙皟鏁?,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00078,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,闄愬埗缁村害应满足：鐢ㄦ埛 TPM,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00080,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L1 鍏ㄥ眬 | 鍏ㄧ郴缁?TPM | `site_configs` | 60000000 | 鎵€鏈夎姹?| 涓嶅彲瓒呰秺 |,榛樿鍊?应满足：600000,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00084,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L2 鐢ㄦ埛 | 鐢ㄦ埛鏃ヨ皟鐢?| `user_quotas` | 涓嶉檺 | 璇ョ敤鎴?| admin 鍙皟鏁?|,闄愬埗缁村害应满足：鐢ㄦ埛鏃ヨ皟鐢?,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00086,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,榛樿鍊?应满足：涓嶉檺,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00089,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.3.1 四级限流详细规格,| L3 Key | Key QPS | `api_keys` | 50 | 璇?Key | 鐢ㄦ埛鍙皟鏁?|,绾у埆应满足：L3 Key,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00090,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,闄愬埗缁村害应满足：Key QPS,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00091,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L3 Key | Key QPS | `api_keys` | 50 | 璇?Key | 鐢ㄦ埛鍙皟鏁?|,閰嶇疆鏂瑰紡应满足：`api_keys`,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00092,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,榛樿鍊?应满足：50,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00093,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,浣滅敤鑼冨洿应满足：璇?Key,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00094,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,瓒呰秺鏂瑰紡应满足：鐢ㄦ埛鍙皟鏁?,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00096,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.3.1 四级限流详细规格,| 绾у埆 | 闄愬埗缁村害 | 閰嶇疆鏂瑰紡 | 榛樿鍊?| 浣滅敤鑼冨洿 | 瓒呰秺鏂瑰紡 |,闄愬埗缁村害应满足：Key TPM,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00098,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L3 Key | Key TPM | `api_keys` | 300000 | 璇?Key | 鐢ㄦ埛鍙皟鏁?|,榛樿鍊?应满足：300000,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00102,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.3.1 四级限流详细规格,| L3 Key | Key 鏃ヨ皟鐢?| `api_keys` | 涓嶉檺 | 璇?Key | 鐢ㄦ埛鍙皟鏁?|,闄愬埗缁村害应满足：Key 鏃ヨ皟鐢?,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00107,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.3.1 四级限流详细规格,| L4 妯″瀷 | 妯″瀷鍏ㄥ眬 QPS | `rate_limits` | 2000 | 璇ユā鍨嬫墍鏈夎姹?| admin 鍙皟鏁?|,绾у埆应满足：L4 妯″瀷,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00108,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L4 妯″瀷 | 妯″瀷鍏ㄥ眬 QPS | `rate_limits` | 2000 | 璇ユā鍨嬫墍鏈夎姹?| admin 鍙皟鏁?|,闄愬埗缁村害应满足：妯″瀷鍏ㄥ眬 QPS,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00109,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L4 妯″瀷 | 妯″瀷鍏ㄥ眬 QPS | `rate_limits` | 2000 | 璇ユā鍨嬫墍鏈夎姹?| admin 鍙皟鏁?|,閰嶇疆鏂瑰紡应满足：`rate_limits`,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00110,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L4 妯″瀷 | 妯″瀷鍏ㄥ眬 QPS | `rate_limits` | 2000 | 璇ユā鍨嬫墍鏈夎姹?| admin 鍙皟鏁?|,榛樿鍊?应满足：2000,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00111,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L4 妯″瀷 | 妯″瀷鍏ㄥ眬 QPS | `rate_limits` | 2000 | 璇ユā鍨嬫墍鏈夎姹?| admin 鍙皟鏁?|,浣滅敤鑼冨洿应满足：璇ユā鍨嬫墍鏈夎姹?,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00114,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L4 妯″瀷 | 妯″瀷鐢ㄦ埛绾?QPS | `rate_limits` | 50 | 姣忕敤鎴峰璇ユā鍨?| admin 鍙皟鏁?|,闄愬埗缁村害应满足：妯″瀷鐢ㄦ埛绾?QPS,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00117,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,| L4 妯″瀷 | 妯″瀷鐢ㄦ埛绾?QPS | `rate_limits` | 50 | 姣忕敤鎴峰璇ユā鍨?| admin 鍙皟鏁?|,浣滅敤鑼冨洿应满足：姣忕敤鎴峰璇ユā鍨?,,284,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00119,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.3.1 四级限流详细规格,#### 5.3.1 四级限流详细规格,**限流命中响应**,284,284,gb18030->utf8 x1,NO,REVIEW_CANDIDATE,所有受影响字段均完成整字段可逆转换，且引用/章节可定位；仍需人工确认
REQ-CF-00120,core-finance,docs/PRD-核心引擎.md,source_quote;atomic_assertion,5.4 閫氱煡涓庡憡璀︾簿鍖?,馃搸 **娣卞寲鍙傝€?*锛歔`docs/ref-5.4-alert-rules.md`](ref-5.4-alert-rules.md) 鈥?鍚?monitoring_rules/alerts/notification 鍏ㄨ〃缁撴瀯銆? 椤瑰憡璀︽寚鏍?CRUD API銆佸憡璀﹁鍒欓厤缃〉闈㈣鏍硷紙鍥涗釜椤电鐨勭粍浠?Props锛夈€佸憡璀﹀懡涓秼鍔挎煴鐘跺浘鏁版嵁娴併€佷氦鍙夊紩鐢ㄤ笌璋冪敤閾?,馃搸 **娣卞寲鍙傝€?*锛歔`docs/ref-5.4-alert-rules.md`](ref-5.4-alert-rules.md) 鈥?鍚?monitoring_rules/alerts/notification 鍏ㄨ〃缁撴瀯銆? 椤瑰憡璀︽寚鏍?CRUD API銆佸憡璀﹁鍒欓厤缃〉闈㈣鏍硷紙鍥涗釜椤电鐨勭粍浠?Props锛夈€佸憡璀﹀懡涓秼鍔挎煴鐘跺浘鏁版嵁娴併€佷氦鍙夊紩鐢ㄤ笌璋冪敤閾?,,316,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00121,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| API 澶辫触鐜?| > 5%锛堟渶杩?5 鍒嗛挓锛墊 馃敶 绱ф€?| 鍏ㄩ儴绠＄悊鍛?| 5 鍒嗛挓 1 娆?|,鍛婅鎸囨爣应满足：API 澶辫触鐜?,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00122,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| API 澶辫触鐜?| > 5%锛堟渶杩?5 鍒嗛挓锛墊 馃敶 绱ф€?| 鍏ㄩ儴绠＄悊鍛?| 5 鍒嗛挓 1 娆?|,鏉′欢应满足：> 5%锛堟渶杩?5 鍒嗛挓锛墊 馃敶 绱ф€?,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00123,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| API 澶辫触鐜?| > 5%锛堟渶杩?5 鍒嗛挓锛墊 馃敶 绱ф€?| 鍏ㄩ儴绠＄悊鍛?| 5 鍒嗛挓 1 娆?|,绛夌骇应满足：鍏ㄩ儴绠＄悊鍛?,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00124,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| 告警指标 | 条件 | 等级 | 通知对象 | 频率限制 |,閫氱煡瀵硅薄应满足：5 鍒嗛挓 1 娆?,340,,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00125,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| 渚涘簲鍟嗗彲鐢ㄧ巼 | < 95%锛堟渶杩?5 鍒嗛挓锛墊 馃敶 绱ф€?| 杩愮淮绠＄悊鍛?| 5 鍒嗛挓 1 娆?|,鍛婅鎸囨爣应满足：渚涘簲鍟嗗彲鐢ㄧ巼,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00126,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| 渚涘簲鍟嗗彲鐢ㄧ巼 | < 95%锛堟渶杩?5 鍒嗛挓锛墊 馃敶 绱ф€?| 杩愮淮绠＄悊鍛?| 5 鍒嗛挓 1 娆?|,鏉′欢应满足：< 95%锛堟渶杩?5 鍒嗛挓锛墊 馃敶 绱ф€?,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00127,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| 渚涘簲鍟嗗彲鐢ㄧ巼 | < 95%锛堟渶杩?5 鍒嗛挓锛墊 馃敶 绱ф€?| 杩愮淮绠＄悊鍛?| 5 鍒嗛挓 1 娆?|,绛夌骇应满足：杩愮淮绠＄悊鍛?,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00129,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| 鍝嶅簲鏃堕棿 P95 | > 2s锛堟渶杩?5 鍒嗛挓锛墊 馃煛 鍛婅 | 杩愮淮绠＄悊鍛?| 15 鍒嗛挓 1 娆?|,鍛婅鎸囨爣应满足：鍝嶅簲鏃堕棿 P95,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00130,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| 鍝嶅簲鏃堕棿 P95 | > 2s锛堟渶杩?5 鍒嗛挓锛墊 馃煛 鍛婅 | 杩愮淮绠＄悊鍛?| 15 鍒嗛挓 1 娆?|,鏉′欢应满足：> 2s锛堟渶杩?5 鍒嗛挓锛墊 馃煛 鍛婅,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00132,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| 鍝嶅簲鏃堕棿 P95 | > 2s锛堟渶杩?5 鍒嗛挓锛墊 馃煛 鍛婅 | 杩愮淮绠＄悊鍛?| 15 鍒嗛挓 1 娆?|,閫氱煡瀵硅薄应满足：15 鍒嗛挓 1 娆?,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00133,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| 告警指标 | 条件 | 等级 | 通知对象 | 频率限制 |,鍛婅鎸囨爣应满足：骞冲彴浣欓,340,,gb18030->utf8 x1,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00134,core-finance,docs/PRD-核心引擎.md,source_section;source_quote,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| 骞冲彴浣欓 | < 楼100 | 馃煛 鍛婅 | super_admin | 1 灏忔椂 1 娆?|,鏉′欢应满足：< 楼100,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
REQ-CF-00135,core-finance,docs/PRD-核心引擎.md,source_section;source_quote;atomic_assertion,5.4.2 鍛婅瑙勫垯閰嶇疆锛圥2锛?,| 鍝嶅簲鏃堕棿 P95 | > 2s锛堟渶杩?5 鍒嗛挓锛墊 馃煛 鍛婅 | 杩愮淮绠＄悊鍛?| 15 鍒嗛挓 1 娆?|,绛夌骇应满足：馃煛 鍛婅,,,,NO,MANUAL_REVIEW,至少一个受影响字段无法整字段安全转换，或完整源行不可读/不可定位，或存在复合断言
